98718,16146
60393,860
59535,54239
17497,56841
27660,80356
32868,93033
39999,32702
92898,3378
15335,98935
95342,16355
10935,45094
60202,62831
2266,54657
63989,80583
68554,2296
70105,57685
98187,75060
17703,48373
5618,1109
72131,18787
80821,34899
99215,65849
8300,22754
362,56950
48360,62880
47864,90828
46471,49982
3114,15802
90364,45115
16772,63258
58652,41199
92990,94716
98290,49538
85750,79277
92240,11105
14625,69468
24586,94633
66212,19185
57765,10461
60474,40801
61762,50734
4102,88784
85351,30762
35101,63923
4057,58550
71580,67711
16083,2164
68821,68193
23940,47309
48654,18197
60546,53259
89423,19066
1345,45070
35159,96671
99377,70924
4892,47184
46096,73462
96694,61521
34610,79298
52363,46551
87281,90384
72976,38304
82374,69032
73303,18765
80806,71213
73532,77887
47493,77601
97653,8792
8994,34454
37488,66926
47277,44703
40024,68087
2042,55813
80077,12701
24291,40844
86046,91691
43005,84859
64909,86192
20606,46510
12152,36039
53343,70983
5372,26376
44191,31075
30526,18354
16139,58648
23801,34291
10964,58891
21022,82116
31765,75008
84400,47062
74338,45215
76659,21549
54875,6535
94193,88984
10787,93115
32044,30693
2322,43856
68038,69166
87909,8662
18799,33475
61043,34925
68250,17585
85806,16153
8214,63342
31184,9244
22761,76113
55106,67294
39534,49808
50730,30626
28639,95522
44704,65446
81304,35321
64588,57753
78667,36404
20744,78698
61808,54082
93994,44779
95967,6693
42572,66172
37685,70505
76392,64084
1352,37270
71161,98537
52986,27003
57059,56200
39800,21027
81970,55686
92905,51888
74351,7418
2533,32488
99424,93197
91755,52336
11235,92697
7009,96723
87945,8026
6634,50673
39553,37331
33006,62646
19551,86729
44715,78310
74612,74085
77474,99332
55881,76028
21003,28636
68724,21192
45810,43083
41132,41326
6184,33058
16786,49094
60756,83386
91948,88580
59721,90114
21477,73521
64249,54809
2989,12029
91868,6403
1946,55717
76082,17784
93937,78880
66509,25540
10925,54162
65647,26863
48202,90000
4784,17067
52690,75910
10665,37911
58571,89400
78237,70759
42136,30988
79958,62079
99027,1372
75362,39167
15335,97285
46601,43937
65547,30835
95136,9994
62631,77396
15866,53071
40770,38850
23948,7635
71376,16244
7385,19472
31082,89470
57850,95498
80454,33543
20113,62521
45096,176
4641,78631
66296,51869
42624,23105
37420,84526
66784,2109
73457,84458
62302,19078
90938,37437
18269,58462
81354,78900
11135,46205
81583,9900
90639,13663
98925,23454
44116,4846
89306,32147
49312,65328
22886,9166
88348,41113
98802,41839
80648,59807
66544,84613
84267,40265
44382,29948
36664,38710
77689,47234
80503,37666
44163,65427
36821,189
65294,45603
17537,1575
67522,15032
43457,98401
60900,94646
92597,87276
65649,20764
80830,14432
15730,87444
36768,45020
89631,95776
65335,7538
37088,3420
48903,51455
16850,27097
26876,25047
48506,76
55990,81467
95739,64462
50722,76889
87519,37648
18080,35707
44686,77934
86237,37180
25094,55319
50979,35026
8346,3833
85062,72697
69025,50907
87126,77232
81469,33621
99535,79847
10104,79308
3124,48479
86510,45818
8873,94454
91164,10068
77757,31691
83103,80558
16458,35294
21298,35217
32679,93022
34396,40109
8465,33610
12219,71342
40006,15059
94462,39397
60860,55777
30477,21316
60441,26209
58493,49197
18265,1568
91585,76410
38997,79427
48441,85593
62531,24284
71698,80819
84132,70878
50647,40230
48444,51565
96820,2445
69344,81008
13974,67189
96559,81800
83085,25453
99016,6410
30632,11440
84801,51269
12667,75839
13598,79449
94767,86797
49934,75608
77754,48303
96867,37487
5810,23580
98059,41969
90583,21001
33109,38769
91279,18621
29852,93623
17377,45565
7808,47105
68360,86952
91288,33980
86833,62181
65154,88572
64944,29661
66704,33304
20566,12144
19193,33514
85774,75965
34174,88750
32380,86746
74065,31729
21827,16645
53446,29228
90586,36182
72532,20357
66162,77655
95700,59429
1055,45915
17115,54242
2551,34154
49156,26359
50372,67548
30949,54916
88579,99063
29163,53771
26797,5263
39499,86343
96613,52422
18919,13968
79319,28911
71186,13849
89656,26700
57838,69220
27918,83819
55933,56647
21005,16266
84336,48505
76846,9657
35723,74197
99347,52013
76719,83502
54462,82801
45513,14105
2795,50683
10570,39902
55925,44851
64260,87353
71337,75341
6221,17459
38206,66747
37880,80005
67457,24017
80841,64187
42088,76766
87577,22023
88055,86098
19280,56798
23818,42288
47513,45844
81896,46939
4666,44632
45674,92639
22981,25092
63242,86544
294,7983
73600,27342
92454,88852
65410,86021
84720,25844
44999,45200
3135,20049
40585,1082
36678,25274
84312,18404
1820,87518
49255,18898
60943,34704
95401,81552
26193,44776
8994,68107
35323,52230
53330,79859
4015,95396
20373,28786
62112,6005
29428,57274
85863,65387
43414,78966
71320,21531
16646,81405
55674,64776
28651,34114
89857,50917
76522,91098
67437,7640
38650,48468
7446,7672
53527,74153
91415,28905
94807,28862
41756,71682
33301,61022
86446,96991
21869,36529
53199,91563
50254,29342
58465,53068
33824,52932
13876,33606
80850,6209
9669,21121
78325,33554
75855,98660
1752,68779
34918,24020
62740,60614
44932,51344
87884,91116
51328,40543
8178,83361
98129,57017
37161,44302
8181,802
81569,6897
50747,84242
13695,46003
86743,46794
90477,38421
12987,66372
5341,80859
38385,61273
75723,83489
61366,4142
59885,20755
57221,7010
34805,40632
55731,53778
66100,92839
88712,7339
80042,44353
45693,53768
5096,45336
53964,11919
99036,87600
70417,2707
94964,67718
70253,75420
83666,56618
91154,27780
1524,99049
12227,19835
67019,67619
37074,27725
59878,39882
2536,47344
75874,22387
83122,2542
68917,46095
27901,83235
76641,92910
38509,4497
91864,11179
59416,78932
10508,40809
