d
70364 78397
47491 20121 63 1
37723 47494 7 1
60498 3457 54 1
3457 33572 134 1
33572 3454 140 1
3454 663 44 1
1487 36304 221 0
679 50227 45 1
50227 59175 56 1
59175 59177 23 1
59177 59176 49 1
59176 49210 25 1
49210 49209 37 1
49209 681 32 1
681 679 45 1
49212 20437 54 1
20437 49209 41 1
16566 3459 58 1
3459 16573 28 1
44743 29696 51 0
29696 32726 987 0
32726 830 3088 0
830 32054 408 0
32054 29690 1378 0
29690 56540 963 0
56540 28416 1124 0
53632 68812 46 0
68812 68815 1025 0
68815 68816 69 0
68816 26118 551 0
26118 5625 684 0
5625 26077 185 0
26077 28951 178 0
28951 56219 103 0
53629 29788 314 0
36246 13584 250 0
13584 9349 23 0
9349 13594 187 0
13594 13591 208 0
13591 13603 238 0
13603 13609 609 0
20989 10396 163 0
10396 29953 204 0
29953 27922 313 0
27922 8485 175 0
8485 27168 97 0
27168 60319 148 0
60319 27474 93 0
27474 40742 191 0
40742 27777 123 0
27777 1565 111 0
1565 19205 339 0
19205 67132 27 0
67132 19204 139 0
19204 30237 407 0
30237 30238 135 0
30238 21006 765 0
37021 3040 51 1
3040 34758 100 1
63652 19073 60 1
63680 30709 57 1
30709 69882 347 1
69261 46237 301 1
65269 29336 89 0
29336 48209 40 0
48209 48223 78 0
48223 60286 331 0
57789 3050 374 1
18998 4306 643 1
44655 3769 4938 1
53057 53059 156 1
60285 21245 522 1
21245 62237 48 1
42153 54031 191 0
54031 39033 127 0
39033 8837 307 0
8837 5715 699 0
5715 60294 504 0
60294 52722 236 0
40708 53028 478 1
53028 58010 74 1
58010 1253 72 1
1253 58009 258 1
58009 54831 53 1
54831 58007 81 1
58007 53106 214 1
53106 23294 762 1
60935 9883 118 1
9883 9396 358 1
9396 21204 1440 1
21204 21109 49 1
57802 10463 480 1
10463 957 121 1
957 57811 89 1
57804 57792 954 1
56789 57815 588 1
57823 37578 234 1
37578 961 135 1
38106 10467 435 1
39443 54884 298 0
54884 19578 67 0
19578 19590 374 0
19590 31125 286 0
31125 57825 169 0
57825 31105 392 0
31105 31097 157 0
10469 43922 208 1
43922 10464 173 1
57802 56786 1130 1
57826 10463 1279 1
57827 43130 156 1
957 57827 175 1
44121 35808 427 1
46568 46569 33 1
46569 46570 16 1
46570 46573 71 1
46573 46574 28 1
46574 24649 75 1
24649 46567 82 1
46567 46566 23 1
46566 46568 39 1
25212 66975 830 0
66975 25292 647 0
25292 7386 189 0
7386 58599 189 0
58599 58598 181 0
58598 6081 1957 0
6081 6061 849 0
6061 25298 517 0
25298 45185 69 0
45185 25300 188 0
25300 25302 282 0
25406 62095 178 0
62095 25408 1070 0
25408 16071 775 0
47023 37480 121 0
37480 47030 48 0
47030 37482 572 0
37482 47031 295 0
47031 47034 272 0
47034 37488 1145 0
42688 47049 301 1
24875 37518 759 1
37518 24873 514 1
41109 37526 55 0
37526 37528 461 0
37528 47450 945 0
47450 20293 600 0
37541 37542 706 0
37542 35117 364 0
30236 37890 65 0
37890 8949 656 0
8949 62794 794 0
62794 37895 477 0
37895 22866 240 0
22866 37897 76 0
37897 47121 849 0
47121 37306 450 0
37306 69224 336 0
69224 37906 387 0
38286 38356 69 1
32767 42111 10 0
42111 38367 160 0
38370 4845 80 0
4845 42121 1526 0
42121 42119 236 0
42119 1935 218 0
1935 4853 288 0
4853 4858 466 0
4858 38376 568 0
38376 4807 187 0
4807 38378 323 0
38378 38382 500 0
46584 46583 225 0
46583 38429 333 0
46755 46751 85 1
65155 20202 17 1
20202 39221 117 1
65330 20241 15 1
20241 23198 56 1
23198 20236 10 1
20236 65331 71 1
68513 43740 514 0
43740 60085 196 0
60085 36544 73 0
36544 34565 29 0
34565 60086 78 0
60086 65404 671 0
65404 20243 717 0
67815 3463 66 1
3463 65422 73 1
65422 3462 73 1
3462 65330 63 1
65422 65428 824 0
8606 65435 83 1
65435 46323 10 1
46323 46324 62 1
46324 8604 23 1
8604 24574 70 1
24574 8605 108 1
8605 8608 66 1
8608 65434 71 1
65434 8606 27 1
65467 60538 152 0
60538 60537 379 0
60537 65468 80 0
32125 32132 131 0
32132 22887 1334 0
22887 32136 554 0
32136 51230 758 0
51230 32152 90 0
32152 51227 89 0
51227 65582 115 0
65588 28346 172 1
28346 40786 244 1
40786 1586 220 1
1586 65602 56 1
65915 65699 120 0
65699 633 197 0
633 65700 182 0
65700 15879 74 0
15879 69601 58 0
69601 69598 176 0
69598 41654 278 0
41654 65701 76 0
65701 39837 575 0
39837 19367 390 0
19367 65702 51 0
65702 54209 458 0
54209 54210 127 0
54210 60595 12 0
60595 65705 669 0
58170 62795 3173 0
65604 2211 406 0
2211 69629 1085 0
69629 69638 172 0
2442 69828 64 0
69828 25277 98 0
25277 2448 5061 0
2448 32488 1726 0
32488 2449 16 0
2449 23170 480 0
23170 54908 350 0
54908 48739 1503 0
48739 63321 2116 0
63321 2453 107 0
2453 42958 517 0
2458 13232 630 0
13232 13208 4546 0
13208 13207 17 0
13207 13221 1198 0
13221 13212 606 0
13212 55909 1365 0
55909 2512 88 0
2512 55911 1746 0
55911 55586 225 0
55586 2513 434 0
2513 60613 820 0
60613 55606 376 0
55606 55608 178 0
55608 38386 74 0
38386 24963 116 0
24963 2514 66 0
16494 25459 849 0
25459 2892 279 0
2892 13973 2913 0
13973 2895 740 0
2895 49513 71 0
49513 48536 732 0
48536 49100 432 0
49100 48454 1310 0
48454 2896 335 0
2896 49267 681 0
49267 2897 80 0
2897 2899 461 0
2899 49342 2517 0
49342 48524 629 0
48524 2907 573 0
39703 39747 316 1
39747 55462 351 1
39721 39722 311 1
682 39746 329 1
39746 39729 330 1
39743 39746 466 1
39746 39747 188 1
39747 39721 213 1
39721 39752 889 1
39790 39794 829 1
50866 50872 146 1
50872 39799 220 1
39799 32975 111 1
32975 39802 320 1
39802 39822 123 1
39822 39839 129 1
39839 39823 89 1
39823 48663 144 1
48663 39825 28 1
39825 39828 890 1
39828 39831 117 1
39794 39839 1125 0
10857 10855 318 0
39845 50871 493 1
39850 4146 128 0
4146 4144 131 0
4144 50874 128 0
50874 39854 106 0
43286 40940 830 1
40929 40944 2673 0
40944 63676 153 0
63676 40945 879 0
40945 40946 203 0
40946 68510 215 0
68510 3122 457 0
40927 68327 29 0
68327 17069 1138 0
43706 43716 716 0
43708 43717 668 0
43721 54151 120 0
54151 342 872 0
342 331 127 0
43723 36496 955 0
36496 43728 455 0
43708 5203 468 0
5203 55464 510 0
43732 43733 567 0
43731 43734 317 0
43735 60288 270 0
60288 43729 88 0
43740 36548 208 0
36548 36546 257 0
36546 36538 503 0
36538 43743 275 0
43743 5740 39 0
44161 32409 88 0
32409 10259 379 0
10259 66506 929 0
66506 69702 116 0
69702 69706 44 0
69706 11921 501 0
11921 65568 454 0
65568 65721 345 0
46200 51265 2731 1
51265 46203 60 1
28927 22769 53 1
22769 46261 117 1
46261 46199 301 1
42959 42957 147 1
42957 42959 142 1
3771 36987 124 0
36987 66367 204 0
49351 49360 723 0
49402 49439 154 0
49439 49433 210 0
49433 49407 217 0
49407 49406 204 0
49406 49403 16 0
49405 49406 93 0
49407 49408 315 0
49433 49438 318 0
49439 49441 328 0
49443 49521 300 0
49521 66515 291 0
66515 68726 180 0
68726 51086 15 0
51086 49477 337 0
49477 49505 32 0
49505 49475 216 0
49477 49480 623 0
49480 55719 83 0
55719 49813 166 0
49813 49821 157 0
49821 69986 122 0
69986 49489 73 0
49489 49484 319 0
49489 49493 308 0
49480 49494 227 0
49505 49508 569 0
49520 69878 318 0
69878 49521 162 0
49664 68523 126 0
68523 49665 63 0
49665 49732 208 0
49475 49730 533 0
49730 49672 449 0
49672 14026 127 0
14026 69889 84 0
49730 49733 329 0
49733 69929 444 0
69929 69938 95 0
69938 35036 111 0
35036 49732 274 0
49672 49728 303 0
49728 49733 224 0
49475 69931 348 0
69931 49772 528 0
49788 8946 157 1
8946 69885 332 1
69885 49813 210 1
49821 69941 343 1
69941 49788 286 1
65319 49836 324 0
49836 49885 295 0
49885 49846 1963 0
49846 65316 459 0
49846 49885 1232 0
43858 49893 215 0
49893 49894 323 0
49893 49894 1181 0
49894 49891 850 0
65309 55711 505 0
