45901,39323
65062,86876
29484,73044
52651,81874
62677,59674
41081,36400
44210,38946
19659,54017
66035,77693
84668,70033
48653,75859
87386,85923
59576,54370
51219,49525
65259,91156
76038,6757
41014,66164
7161,56209
86571,27306
56385,3331
71518,3966
33621,3422
82109,70771
77786,87933
86352,93184
46179,77813
25882,93038
1718,20564
24656,26695
94755,29641
31194,52323
3815,79708
9151,30783
57065,23766
54541,94727
3247,15393
64470,50966
61024,15615
48035,96597
19948,46431
89583,36316
37072,31451
71070,23133
15252,48352
66523,73081
98220,66663
31483,22155
92002,16600
34171,18098
57147,3482
26774,85031
30099,18773
37961,10531
66667,21036
18135,23257
58856,39138
20350,9607
44932,99104
20082,40582
50577,45437
30505,18241
25974,52324
7465,57753
47532,98204
64901,77184
94046,49818
8151,4694
46918,82456
23122,87021
40194,14768
97663,87624
90551,25266
26826,92785
89374,19501
26252,97581
21893,79333
4604,72678
49837,10632
51405,55824
16783,80013
11986,76300
97443,52667
26459,73854
73269,72004
61039,16156
63710,30868
15798,60615
23437,26856
96922,82845
11328,98624
2816,5293
85618,43991
85228,30388
28688,10510
58164,21160
87392,1592
14540,42964
86243,35022
5951,36867
76335,96777
59485,8534
87778,59788
69018,68443
55952,87609
93330,47846
84785,84881
10136,82234
48630,24884
17397,35119
88563,61112
14429,3185
34758,77658
10478,57315
84014,46496
96671,10369
55287,58250
66640,58518
90442,28870
15335,89242
90698,27589
36334,56600
42337,67691
50962,87728
56860,35086
18377,24916
60498,36241
15916,52307
25696,8819
92328,86899
93209,38807
46453,70907
59010,38359
18360,90553
83861,67812
57048,33410
5085,48151
39121,70300
22296,89455
84629,11947
43181,15278
70815,29757
5538,65540
68110,67899
14494,24268
61497,27021
89179,83080
49462,42390
18050,11583
96699,54923
96306,60216
82200,52208
6882,43093
8908,85903
6338,58445
85739,15626
80688,29696
28952,79645
56995,18783
69492,38412
51966,60116
16123,47806
34652,37029
66028,69626
17344,74424
84199,14183
57787,25491
68399,79540
35320,2579
79018,81580
77110,45684
27987,5508
91933,62128
22859,61774
91432,81207
96499,20538
4317,16649
60701,17393
50036,78734
86900,73
67656,64182
19188,51181
48445,81731
71276,96019
42169,2411
22669,91239
54434,98578
58715,88367
81262,35821
23471,74
26984,43569
23039,96621
95559,32631
16212,26004
41604,59890
26856,31297
96095,65235
94467,371
11999,96623
55285,24319
26754,60224
48125,68452
54976,80788
55434,8112
3451,1689
24931,34342
65973,27779
91761,89083
41585,48851
87179,19461
54131,94251
9106,18341
50575,6132
6683,86249
20998,9834
26633,91977
36339,26135
15311,64857
98061,71441
27449,44705
3127,90959
49775,50193
87316,37579
15139,19877
30258,59191
81010,18281
18737,2943
48443,62738
8174,19233
73011,51989
71576,51346
94914,13261
10826,66277
8560,3823
32886,2274
69537,61239
53987,15581
83640,9239
66854,79680
39341,49364
45246,72231
94626,18950
97081,7968
76082,46134
42448,69873
76066,53184
6208,9174
85953,15959
96023,42895
21733,60888
27017,38174
40444,25575
69030,71379
35104,95099
3323,22585
24634,17816
30899,27479
13800,85466
74696,44917
42270,13523
22814,13728
10686,44991
29198,9151
49224,13485
25420,89237
44665,81949
41861,24302
28934,37244
84952,22822
53808,36337
46617,79452
66102,20948
97815,60889
35646,96745
18837,21284
3008,74939
73834,95766
48535,11350
42681,17969
6332,49709
68260,63543
52854,79789
17219,21361
41608,78760
31645,11925
34399,48784
47476,74963
73925,83573
35078,46353
17216,76593
4614,39340
41556,12724
48242,64293
40071,63254
40268,86228
37301,71851
16087,32271
88849,66241
25559,83745
57932,87721
16449,95279
12942,33449
12826,85060
77300,56833
92213,28120
45774,35640
71833,27867
78272,8965
66558,75213
89284,83931
8346,61400
43994,91526
67339,68826
20700,67904
61815,14883
18325,4215
7847,75647
68795,15112
17115,85523
70431,36788
36916,36102
12189,83787
87619,63023
81728,55518
16022,93029
94963,15603
25340,37288
59999,5764
46975,9829
34914,11631
9766,32497
24289,13263
28369,27660
40425,72290
8662,29553
14089,67818
2654,65335
50646,67172
34066,97969
69942,72440
47961,51050
91881,74409
54117,33857
58180,38897
8431,48889
6923,36124
31150,64309
84178,90665
95405,4094
78143,85497
74450,75089
80049,82870
54142,43064
55260,57143
89587,81661
35311,65342
43680,66013
69380,10693
60591,41492
93137,19836
37248,32900
45061,30029
88884,34373
21803,17355
43317,24537
33844,24812
88005,2199
31442,96425
16791,34016
59576,73747
84935,83697
96298,29299
23772,19452
4415,68860
72332,87404
65283,5162
7534,41367
66849,74761
39779,21536
32490,78004
64333,21651
25749,9286
96412,27034
44053,18872
84326,93424
15909,39474
12480,8966
42955,26899
80262,30886
13690,44649
45249,3491
50511,49658
86827,84825
27804,44613
89886,27243
3816,1102
29101,39037
53929,2136
25003,78991
76150,31270
10576,65065
21428,86041
64359,30010
66148,95962
46203,82615
82855,95058
27495,86438
62331,92443
95300,63659
14912,91775
98235,49968
3278,29787
46935,2369
43469,1619
92867,6229
70549,8063
62052,66474
64025,48166
90240,43483
95938,45592
14195,88469
67636,23606
87426,57392
91464,54026
2547,58455
55854,72335
75523,17282
69108,60632
92226,53046
53726,5643
60617,86774
26464,66115
61446,93717
522,78784
70970,73395
68196,97842
25222,88968
59923,72202
97037,41925
30476,91956
71948,22251
37631,52294
83822,63206
52751,61960
16240,83794
39177,54941
81494,41669
47829,99037
31757,46307
19416,3485
23718,13300
33423,92851
11539,97327
96975,22278
81852,86773
73205,41541
84845,32201
64548,914
85276,73471
21960,81670
9635,36562
91371,60869
17640,58439
96958,28652
47887,44153
23688,67262
32011,29693
88151,22173
61041,17971
46228,12244
178,72425
22941,91898
9233,24814
97652,24722
21607,64110
58587,24658
89492,49678
19616,42854
41414,28733
74434,58362
81468,19806
2115,86003
56065,42512
61961,98463
64354,24491
74733,48741
25040,75971
12982,93510
97302,34122
31191,58505
2750,57977
46727,15234
23653,51746
10953,35827
97938,21318
8179,84500
13458,60718
55481,68272
64139,45067
83504,63198
56465,3965
57039,61920
95528,98266
96338,13512
42702,23179
46777,33792
51716,69153
7034,33298
22789,27916
77095,17369
38118,2619
90924,84926
64475,87865
70950,9354
88047,417
48196,78943
44928,91765
79527,7766
13135,35412
19375,79948
4440,26952
60907,20649
69908,15222
6256,89223
11062,28515
9879,50690
53371,95114
22382,17676
90377,6327
82393,12496
27303,81550
26587,86187
58150,93469
53827,89258
89148,58916
5215,87021
35954,82028
6549,74389
51535,5792
64000,49887
53959,98415
11046,80329
69699,7618
12636,50639
80382,36052
69786,97567
41222,58117
22452,48997
26829,40785
75468,98802
15224,38573
88021,83733
11919,54865
1288,82426
21454,16384
52354,21567
9667,60449
39852,900
5138,21211
15235,38990
62035,31188
43909,30497
54144,91447
12820,95311
7543,98297
60694,98771
39695,41682
12435,26080
65160,16228
41585,48088
6792,81090
35698,96276
73392,86659
56199,59592
69923,42313
35051,85089
90579,18238
63117,17431
14644,33763
18273,21253
10430,39264
89568,58549
51772,44557
38669,68136
44877,95115
67523,60666
32207,91572
80084,21080
42822,7220
17936,76756
2851,65056
20388,36931
32343,5291
93896,39022
93159,57338
74652,62270
44038,1920
11328,39912
90667,18392
26098,45519
66653,2816
93341,20368
76911,11408
69729,27915
11394,99059
95838,68954
66456,76532
81711,53422
89073,93916
66620,96628
19083,59823
89341,69133
36225,57682
51822,22112
92630,1357
4481,47091
23148,32846
7105,10912
86486,57281
39639,61081
65263,45961
57709,84129
93800,68655
64945,86759
40474,50035
85378,29852
27646,6007
58151,45459
14967,48041
58416,97728
10975,72643
66897,79466
79190,1440
96434,73008
7249,48650
8598,4358
50020,6873
61747,52204
73105,3467
733,60898
13327,21102
36086,2573
69625,18871
53875,40066
63450,69766
97055,14975
47269,21712
78189,84868
87870,642
62850,51667
22339,37755
66935,66362
14974,44173
68999,95535
3873,85163
96448,640
64082,85597
6995,90031
6865,32998
35006,83291
29101,61996
71397,83751
77619,85409
19325,5194
76973,54258
1083,79553
7862,37732
32918,49841
29023,57507
33730,94258
8653,67562
83361,30519
86201,73800
20898,8074
66552,74279
87486,80697
34102,96187
28087,31134
39827,97708
91308,93812
97464,48408
77100,23386
77173,5452
45761,48138
25975,35291
94390,57808
26086,53171
66267,40862
93998,70218
71507,84269
5902,69524
48136,45242
6966,63823
81170,39398
12755,90811
92517,25265
85508,72488
68586,95280
73494,54602
50328,26292
10910,75372
88122,5766
18732,18288
17282,5077
57378,81979
20702,10467
45411,66750
11603,91741
56346,24729
47794,50895
56731,44439
75780,57532
24387,63724
60160,46085
94929,73850
63121,39861
25738,94874
72881,43828
75623,57508
94418,65008
26113,45912
77688,4597
17701,87514
84439,43191
52432,78926
40911,93637
35936,41970
25319,26944
48389,44429
87924,1426
98748,19750
36538,71871
73493,67888
89224,53040
19456,52460
12556,15805
34973,60638
31609,97166
98094,62689
78633,6849
66202,53158
68735,10323
36338,10668
62771,22223
6420,85926
63780,54998
13847,70066
43047,61584
64881,2242
85171,70161
70721,6011
45602,97694
18915,38123
97242,67896
68660,81160
67567,39588
54020,55114
26382,31459
37797,33602
91422,55694
88901,90559
55967,51384
3206,84369
19811,34942
2062,73413
97328,44141
83993,75157
55732,11375
327,52510
39873,1470
14990,29682
37756,12471
41115,621
55342,46613
18322,20839
14035,68168
3156,12168
4556,89588
63720,25387
41622,10925
26974,65079
69030,73546
50458,22707
36954,19512
11001,53755
5028,59109
48667,25207
78209,12828
86705,82060
76147,68991
21414,28800
46565,235
92618,38339
10590,47705
95984,1308
37326,88647
47360,80536
69551,80548
58427,32193
87609,16086
68618,85086
3944,36419
26350,57670
43998,11657
30761,28670
5371,33950
36405,45824
30846,57686
32351,19692
89203,44633
85224,9845
65801,98954
5558,23967
11670,42002
7297,57660
84467,45864
55632,18144
68203,6299
82135,81513
29741,15958
91989,42044
25044,5842
25060,82817
97665,52793
78951,59983
79945,14691
14467,31119
89924,19605
8875,70944
91682,35334
86566,18671
64001,95912
39861,86104
78328,20939
7675,2562
92829,30237
53691,10697
43372,17110
58968,92114
53265,76272
6371,77062
47020,10225
65795,82410
9715,66862
68927,59690
13116,80743
43826,11486
36835,13063
6823,48238
51541,52747
48728,68961
38478,17582
14667,8667
36523,29584
91820,77727
54849,7171
36935,60938
71513,69625
54082,50408
63166,10837
56379,72706
12709,26719
26066,83096
18253,83825
80197,47796
25173,80631
44931,78320
16734,76245
28820,58677
92857,4079
15439,44314
47195,43447
41901,82005
28549,23842
19412,46820
82180,26075
35526,48401
79665,24577
5046,33760
61389,12091
78982,27296
39675,93861
98150,94635
86933,7111
73027,55653
13968,10708
10275,54479
15249,89672
28864,75876
76431,47030
28604,81445
65239,11034
30539,43301
933,17404
77216,14162
14221,31917
51210,1657
13376,40295
95301,58688
59471,8517
78078,52402
30449,47799
47343,10425
47020,17865
86888,18645
55879,91062
50720,73884
39415,36438
40066,16270
10622,9204
10043,27776
62534,9777
24971,19369
98274,52972
83335,46255
25023,48597
26930,35323
40493,37489
27957,96565
74970,33992
335,28618
45474,74136
45216,13707
38287,43412
80065,92320
19266,44259
13670,49444
87337,4099
46646,7296
78109,85512
72787,86192
68296,31364
79844,71756
87827,96762
77537,26821
14596,47146
77258,29145
46792,96352
17450,87596
46976,74927
32190,78493
88636,28244
52394,1395
55277,93784
79100,74954
47094,32247
87455,2337
74158,20630
88692,48192
